date,temperature_max,temperature_min,temperature_mean,rain_sum,wind_speed,shortwave_radiation,id
2022-01-22,10.3905,2.4905,5.8592505,0.0,14.081478,11.19,"74f7fa69-d80a-4142-b5c2-b221aebfbb6c"
2022-01-23,7.9405,3.0405,5.2863336,2.2,8.78872,5.09,"f7e370c4-0b08-4113-8595-0134c660d72a"
2022-01-24,13.1905,4.4405,9.0321665,5.8999996,8.64,3.69,"06156734-6ca4-4ef8-8d35-1af70175fcc6"
2022-01-25,21.3405,9.340501,15.232167,0.4,10.931203,17.57,"e9a6b1af-2a4e-4bad-b6e9-fe5ca0cfac0d"
2022-01-26,13.590501,9.6905,11.380084,4.4999995,12.229406,4.78,"38e42f63-bb87-486a-96a6-688de673718f"
2022-01-27,14.340501,10.9405,12.559249,4.1000004,7.729527,4.91,"134d2d08-86ee-4259-850c-a3b54cece429"
2022-01-28,12.1405,7.7905,10.161333,9.800001,16.394829,2.55,"7b2b099d-222d-40de-8afd-12f99a77e6b0"
2022-01-29,13.9905,7.0905,9.688415,0.0,11.792404,15.62,"043bd051-a809-4a49-bc54-fba6e8e5c120"
2022-01-30,17.3905,6.0405,11.198833,0.0,9.449572,18.12,"09158b10-f382-4f1e-86f7-0dc48ced46e7"
2022-01-31,23.7405,9.290501,15.055084,0.0,11.91812,16.57,"db6c88fb-d648-440e-9f07-e2588131e4b4"
2022-02-01,23.8905,11.1405,17.361334,0.0,9.585739,18.72,"e9d51cd0-8c1f-49f2-b4c1-8a08c509ec97"
2022-02-02,24.4905,12.3905,17.09675,0.0,8.913181,15.28,"f2cf4ec4-168d-4504-8f5c-f91d281b0f13"
2022-02-03,15.290501,4.4405,8.605084,2.1000001,13.608762,5.77,"fc20bcf2-3901-431c-b9ca-9d430d73ba03"
2022-02-04,7.5905,1.4905,4.0884166,0.0,18.25026,11.52,"0fd02fea-e88d-4c23-b2f5-701a214fdde9"
2022-02-05,9.840501,0.7405,4.957166,0.0,15.84409,19.12,"ac2c6b81-81d6-4174-82a8-cc721085170a"
2022-02-06,13.340501,0.6405,7.0300827,0.5,9.449572,17.04,"6d69967b-24bb-4fab-9400-01e07a436f0b"
2022-02-07,12.9905,7.5905,10.5946665,0.0,8.161764,6.35,"36a54945-61b0-4128-8429-90ce1b9e1345"
2022-02-08,16.3905,7.4905,11.582168,0.0,9.693296,19.9,"fbe17537-f2f5-441d-ad00-f943a0e748ec"
2022-02-09,19.2405,8.1405,12.857166,0.0,10.630672,19.99,"474aeca3-d67a-4dcb-b5a1-ad05ec1f48f4"
2022-02-10,17.540499,7.0905,12.488416,0.0,7.289445,14.2,"ee81ce7e-9afd-4290-a310-76fcee6bcad2"
2022-02-11,22.040499,9.9905,15.294666,0.0,11.119281,19.48,"7a0f4d0a-3d7b-4ce0-b6af-43b82df522d5"
2022-02-12,20.8405,10.540501,15.642585,0.2,22.881956,18.22,"327f15be-0614-4424-941b-f8786d588830"
2022-02-13,14.4905,5.9405,9.934251,0.0,10.144082,18.77,"728a0187-e078-484e-b9fa-6e89c068b0e3"
2022-02-14,18.9905,4.8405,11.238415,0.0,15.7908325,20.7,"36b3b657-4305-4445-af24-1eb9566b4e62"
2022-02-15,21.5905,6.3405,13.409251,0.0,14.512064,20.39,"e0c08e85-6053-4e33-bdf6-3719ba559630"
2022-02-16,26.4405,8.540501,17.786331,0.0,12.496718,19.67,"a6bf1afe-6942-4167-b9d2-dabfcd9f353f"
2022-02-17,27.040499,15.1405,20.5655,0.0,18.25026,20.87,"e369891b-2d8d-48c1-a5c9-75a1d43d1c83"
2022-02-18,16.790499,6.9405,11.9071665,0.0,14.917212,20.36,"22995f0f-6d59-49fd-8769-17350ab681fd"
2022-02-19,18.0905,6.5405,12.442585,0.0,17.76081,20.41,"8c393567-4a96-434e-965c-963e31dcc010"
2022-02-20,21.6405,6.1405,13.982166,0.0,9.114471,20.05,"3c59f2cc-91af-4588-9226-12bb1264846d"
2022-02-21,29.8405,15.090501,21.513418,0.0,12.7279215,20.43,"70c88e02-c09a-484b-a4a7-70fddc2754d4"
2022-02-22,33.2905,15.840501,25.125917,0.0,14.693999,20.93,"fa3dbd0e-d09d-4169-81e9-cc023cd07c37"
2022-02-23,27.290499,10.840501,19.95925,1.0,16.394829,15.42,"f045fc3b-fa31-40be-938c-2a2f9c19e961"
2022-02-24,22.3405,4.0905,12.067584,2.4,11.013882,18.17,"430e35cd-bc9d-457b-8a5b-2cfeef3ff858"
2022-02-25,16.3905,6.2905,10.525917,0.90000004,15.1884165,17.17,"703152ae-abf9-42ac-a89d-0d987bfbcec9"
2022-02-26,16.4405,3.5405,8.8655,0.0,11.503113,20.13,"290dee00-3f94-437f-959e-aab5fd3e946a"
2022-02-27,16.0905,6.4405,10.294666,0.1,12.496719,11.29,"0eef58f1-99f5-4fd4-8644-b4de9f2a57b7"
2022-02-28,18.1905,7.0405,12.407168,0.0,15.978486,22.22,"b2238c82-2a1e-4fa0-9c1c-ae21cfcb08c2"
2022-03-01,20.1905,5.9905,13.3842535,0.0,15.192682,22.18,"e0ac7f74-7855-41fe-9818-5467aee30c4f"
2022-03-02,20.790499,9.840501,15.0738325,0.1,15.596767,13.75,"a05c44f7-73c5-464d-9200-a126fd52e2c6"
2022-03-03,21.1405,13.340501,17.225916,0.3,11.770403,9.8,"e9a15738-659f-48de-9171-3dc5bd8877d5"
2022-03-04,24.8905,15.290501,18.83425,0.2,14.986553,15.36,"d1962b04-6511-4a52-bfea-372561e0372c"
2022-03-05,28.5905,14.1905,20.307167,0.0,11.440978,18.4,"0c74a58a-d0df-4073-9b5f-f742c5efa714"
2022-03-06,31.3405,15.4905,22.255083,0.0,13.104198,19.9,"63e83b06-a9a0-4375-a4b5-330ea271c18c"
2022-03-07,23.040499,10.540501,17.892584,0.4,21.915693,9.97,"baa489ee-4302-47bf-9732-1954199c1619"
2022-03-08,21.2405,4.9405,11.757167,0.0,14.417988,21.88,"e5e6b99e-28b0-4aa3-982f-f639eb3a8a4b"
2022-03-09,16.9905,8.4905,12.267585,0.0,12.287555,14.7,"1c27ad52-1e24-460c-b9ba-e38787fe4019"
2022-03-10,25.0905,7.3405,15.471749,0.0,15.192682,23.82,"ff1d34ff-ee60-4c5c-9676-aeaef2955ad4"
2022-03-11,31.1405,11.3905,18.280083,0.0,25.582806,23.66,"7bf9e817-14c5-4968-8a73-b4b581c32d4a"
2022-03-12,14.7405,5.4405,9.838417,0.0,17.610588,20.84,"6fc2a948-77c9-43aa-b7a7-1d6a7c48f7e3"
2022-03-13,19.8405,1.4905,10.815499,0.0,15.778516,24.23,"00debb3e-7e44-49a5-b183-00a37af24a34"
2022-03-14,27.5905,8.540501,17.855082,0.0,11.457958,24.46,"fbd3a098-4068-44a0-a842-b676d99f4894"
2022-03-15,26.4405,17.0905,21.590502,0.0,11.592894,24.96,"78c2cfa3-7358-45ff-8c4b-848a0f54fd88"
2022-03-16,28.8905,15.4905,21.500916,0.0,17.174677,24.26,"33bb6dbc-875a-4cf8-b1c9-7afc2ebec9b5"
2022-03-17,35.640503,12.8905,24.955086,0.0,23.277834,25.55,"85c792b3-2804-42e9-a660-67c5748612e5"
2022-03-18,26.040499,17.9905,21.938417,0.0,18.328207,24.02,"976ecdfa-f469-4778-b746-a77e41d02b05"
2022-03-19,24.540499,12.4405,18.821749,0.0,17.873556,24.58,"07e9dc05-dea8-4343-876b-b7eab42e6924"
2022-03-20,27.3405,11.590501,19.003,0.0,19.576189,24.4,"735f8f84-33e9-46d1-837c-8394fc5137c3"
2022-03-21,34.5905,15.290501,23.709253,0.0,15.856354,24.07,"86b38bef-0918-4115-a499-47b055834761"
2022-03-22,30.9405,15.6405,22.919662,0.0,21.407139,25.92,"b16154e9-0da3-4439-a860-893d4d6408d1"
2022-03-23,22.0905,10.040501,16.425919,0.0,9.339208,25.67,"5370eee0-57cb-42de-a5f5-48db7089e987"
2022-03-24,26.6905,10.6405,18.848833,0.0,15.683774,26.72,"abafa1f1-e59d-4c0e-82d9-22ed5a2883f5"
2022-03-25,30.6905,12.1405,22.14675,0.0,16.394829,26.71,"2c251c34-1df4-470c-87ff-e888c03d230a"
2022-03-26,31.540499,16.6405,23.24675,0.0,17.992796,25.7,"853a3568-97ca-4334-a4b8-bc734dcc8903"
2022-03-27,30.6405,14.090501,22.192583,0.0,16.179987,25.44,"5c6e3bc3-2f5b-4d5b-b288-2b981d5a168f"
2022-03-28,31.540499,14.290501,22.396751,0.0,16.1198,25.87,"27e03605-24b8-413e-978a-68ab5277231d"
2022-03-29,35.140503,14.840501,24.450918,0.0,16.418526,25.4,"5cf5cdd7-0966-401d-b877-6d3dd2243be3"
2022-03-30,34.3405,19.8405,26.655085,0.0,27.0,26.56,"de0c5764-2018-48cd-8ae7-67378429574d"
2022-03-31,30.0905,18.9905,24.425917,0.0,16.1198,25.94,"a2f8441e-6a83-4c41-898e-54ffffbb6dba"
2022-04-01,29.7405,14.6405,22.296751,0.0,15.315873,23.59,"ab75caf3-ea2f-4860-982c-b6f50065cbec"
2022-04-02,30.540499,17.8405,23.76133,0.2,18.1041,22.09,"508a094e-b113-479a-898b-86807614d45d"
2022-04-03,30.4405,18.040499,24.375914,0.0,17.935081,19.62,"9c59ea46-8e14-4f99-aa45-5d2f80489c3e"
2022-04-04,33.890503,16.9405,24.542585,0.0,14.654254,22.68,"1875fced-b91e-43e5-8ec6-436fb73c5590"
2022-04-05,37.0405,19.8405,28.375916,0.1,23.664352,26.46,"d6fc5dbd-4b30-4bc9-9530-46155768ba2f"
2022-04-06,37.7905,18.8905,27.628004,0.0,28.820242,27.1,"a596ec1d-2f6b-4036-ab7c-5a22164f5008"
2022-04-07,25.6905,16.5905,21.411333,0.0,16.808569,26.73,"5f9cc29e-3fb1-40c6-8130-d9d2b36c30ad"
2022-04-08,27.8405,12.340501,20.344667,0.0,18.971008,25.66,"38abdda3-5075-4452-8afd-9ae420217b8a"
2022-04-09,30.3405,13.3905,21.64675,0.0,18.472595,24.79,"2cf549ef-d082-4cae-8675-e2a5db6c570f"
2022-04-10,35.640503,17.9905,27.123835,0.0,15.30741,24.17,"565c8fa0-dd6d-48bb-83b5-c166b777046f"
2022-04-11,37.140503,19.6405,29.238417,0.0,21.924562,24.41,"ee54ffcd-06ed-469d-9dd6-c343437e51b9"
2022-04-12,37.4905,21.3405,28.446749,0.0,19.813087,23.89,"9b6713a7-a4a8-4f91-a8be-1d6eb9d8a0d4"
2022-04-13,37.4905,19.3405,30.063417,0.0,24.675106,28.24,"352d2fbb-517b-4b72-a772-fb080c0b163c"
2022-04-14,31.1405,22.1905,25.975914,2.6000001,19.523155,16.39,"0ecb2a7d-d029-4d22-9fad-4ae325052fb0"
2022-04-15,32.2405,19.9905,24.986334,0.5,13.627795,16.02,"1c4abc20-582a-461e-abb6-fa55157d5fea"
2022-04-16,34.7405,20.4905,27.278,0.0,14.77755,23.88,"5cf19e19-15c1-42a3-9554-60213f2a0026"
2022-04-17,35.940502,20.790499,27.967583,0.0,15.042659,25.13,"4164e6de-3970-4ea2-b13c-295cb9610b82"
2022-04-18,29.1905,22.8905,26.086332,1.1,16.808569,18.36,"eceb83df-6fc4-467f-a2a0-52cbcfc0920f"
2022-04-19,30.3905,20.8905,24.100916,2.2000003,21.67786,15.19,"15686810-d7e9-4c3a-a263-2dd151de2c3e"
2022-04-20,29.6405,16.4405,23.232168,0.0,13.202726,19.52,"4a25c1d9-68ab-4a32-a239-a948a982ffee"
2022-04-21,31.9405,19.9405,24.519669,0.4,19.164717,19.4,"977fbf9b-8a7a-4737-80c6-b83b1b6ab4af"
2022-04-22,32.940502,20.0905,25.398834,0.1,22.065973,22.98,"1b5d4ab2-4e4b-46d9-b277-15f199b93178"
2022-04-23,31.540499,18.0905,24.290499,0.0,15.379206,21.11,"8dd43cd6-2e31-45f2-892f-ec65ba4a4cd5"
2022-04-24,32.890503,19.2405,24.682167,0.2,12.783802,21.84,"593e3d5f-f59d-4273-b909-2986c2d7f060"
2022-04-25,28.3405,20.1905,22.817583,32.699997,9.585739,15.32,"8ee254a6-2581-4241-a80c-9eb3ef998beb"
2022-04-26,24.0905,18.290499,20.340502,23.5,13.779114,14.43,"0b822230-54f9-482f-b063-e5380229b53c"
2022-04-27,26.1905,17.8405,21.300913,2.6999998,17.373497,18.63,"0af12b8b-da5f-49db-845d-35549e48e3e9"
2022-04-28,27.6905,18.3905,22.292582,0.5,13.5515,22.47,"6b35b710-2019-4d90-be89-2769378be39c"
2022-04-29,28.9905,18.4905,23.063417,0.6,10.685391,22.15,"bc189c9e-9555-4ccb-ad2b-d2ab1b6dd6a6"
2022-04-30,29.5905,19.6405,24.178001,1.0,11.753877,24.93,"515690ea-6283-49c3-a2ff-5f5591f6c696"
2022-05-01,31.290499,20.8905,24.505081,1.1,17.992796,16.93,"f235e12c-39ed-42ec-9a68-e38bca2feb12"
2022-05-02,32.440502,20.3405,25.723833,0.0,14.685176,25.28,"6d76b5d5-78ff-49c1-8bea-db81f3f2f9d5"
2022-05-03,31.6405,20.5905,26.19467,0.0,17.873554,23.76,"d244077b-7e4e-4220-911f-28ac0cc986b6"
2022-05-04,33.190502,21.8905,26.678,0.1,17.283749,19.33,"aed50d5d-0dbc-4c11-be68-274404bbdf0f"
2022-05-05,35.140503,21.3405,26.825922,0.4,19.493261,23.95,"be5c8670-cd75-417f-8772-a43bcd24bd4f"
2022-05-06,31.5905,23.540499,27.79883,5.6000004,14.372974,23.22,"6d950070-663b-4250-9b98-c7bef4ddcd0e"
2022-05-07,37.190502,21.5905,29.430084,0.0,15.856356,25.87,"4486abeb-d5e2-4bb1-98f6-005de4861519"
2022-05-08,38.3405,21.040499,29.625921,0.0,17.992796,26.46,"b5c8ac51-de7f-4f05-9516-b16fe4d42bf9"
2022-05-09,37.5405,23.040499,29.192583,0.0,17.418196,23.23,"b2bf1c20-eb2b-4fc0-8347-43542d855e65"
2022-05-10,33.7905,23.040499,27.130083,1.1,17.727943,17.9,"877e5f8b-560a-4b7d-b6e0-d10114677d1d"
2022-05-11,33.690502,23.3405,27.263418,0.70000005,21.385939,21.6,"c063d361-69d0-4b31-968b-dc2cc769f8bc"
2022-05-12,34.390503,21.040499,26.70092,0.0,18.430452,25.41,"9d3728e7-8728-4afc-a0e0-50eec3c9f860"
2022-05-13,33.890503,19.790499,26.05925,0.3,20.532627,23.59,"b9e59d94-d462-4eb4-b2c7-bc24b3d98e6f"
2022-05-14,33.2905,20.2405,26.13842,0.3,19.914217,23.64,"50ebd382-507e-4f47-af3c-382bf75a9a08"
2022-05-15,36.140503,19.5905,27.602997,0.0,16.78156,28.19,"ff4ab9d2-503e-404d-9b32-b5592997ceab"
2022-05-16,37.2405,20.5905,28.725922,0.0,22.45315,28.53,"abdd56de-e3a5-49ee-aaa6-d1dc73a3d9d4"
2022-05-17,37.0905,19.8905,28.136332,0.0,15.84409,26.69,"feca991a-58f9-45f1-9658-be091be175a4"
2022-05-18,35.940502,21.0905,28.092583,0.0,12.819235,23.74,"057a82fe-933b-4f47-9ebd-0d38ed106051"
2022-05-19,36.890503,20.9905,29.01133,0.0,16.87398,25.55,"be622106-7862-43fc-bf94-f5f6e0374496"
2022-05-20,41.2905,21.9405,31.330086,0.0,26.654589,26.0,"712fdda7-909a-4d5e-b7f2-ce166404bcdf"
2022-05-21,38.8405,22.3905,30.61133,0.0,19.353138,27.31,"25c94d8c-5114-4ff1-86a4-e4334732ebe4"
2022-05-22,28.5905,22.3905,24.940504,15.5,23.893261,14.19,"b866c5ab-8c87-401a-a536-2644462fe4a3"
2022-05-23,30.3405,20.5905,24.102997,9.899999,21.120682,19.29,"4f5f168b-8178-414b-b73c-b59918fee8a1"
2022-05-24,30.1905,17.4905,23.24675,0.3,15.226764,17.79,"8b249b97-177e-4211-96ae-7babfe230ae0"
2022-05-25,27.2405,20.790499,23.49675,2.8999999,15.84,11.9,"3bed21e3-8d79-416f-91ae-7dfca04d3d5b"
2022-05-26,32.440502,21.0905,26.469667,0.70000005,16.09969,23.66,"d5405323-a57d-42e6-a463-2a176a50c76f"
2022-05-27,33.690502,21.3405,27.1155,0.3,15.315873,25.25,"47b60c3e-9aec-48f6-b7f9-593c9e29d27d"
2022-05-28,34.7905,21.8405,27.688423,0.1,19.513195,27.17,"06e13697-ecd1-4267-b2ff-e38db4a7b583"
2022-05-29,36.0405,19.540499,27.919662,0.0,17.057314,27.23,"86cb2140-9637-4f3f-8c6b-2bd580297bb3"
2022-05-30,35.940502,19.8405,27.642586,0.3,19.130875,26.05,"4c49a65e-a023-4cab-83b8-6c2815eb2926"
2022-05-31,35.7905,22.8405,28.257164,1.0,21.659918,26.48,"82919008-6cfb-47d7-b7ef-24fc3b7cf741"
2022-06-01,34.390503,23.1905,27.7405,1.1,21.862406,21.94,"b9ac64d5-bca9-4fe4-b8ad-6f97648f0aaf"
2022-06-02,33.7905,22.3405,27.192583,0.5,19.08,23.34,"f3336282-b3f7-4b8a-be35-16c5018e6bba"
2022-06-03,32.9905,21.5905,26.894663,0.2,16.1198,21.48,"e38d332f-d852-4289-843a-18c4cb648a68"
2022-06-04,34.7905,21.3405,28.544668,0.0,15.256526,28.17,"d7f07818-53df-4eac-8ea1-3ed84ee8e137"
2022-06-05,39.0905,21.6405,30.334253,0.0,17.114204,28.32,"8bcfd95b-002d-4df0-9ecc-d8222ed27a01"
2022-06-06,40.440502,22.1905,31.417585,0.0,16.167967,26.36,"17ee8f92-b1b3-431f-ac1d-113fd9c8ccc4"
2022-06-07,40.2405,22.3405,30.73009,0.0,21.129885,28.51,"5aae9fab-f868-4f74-8ea1-fc222290c9a2"
2022-06-08,37.4905,22.040499,28.84675,0.4,20.345573,27.62,"84068d87-63ae-4b8f-9324-08f43ef181a1"
2022-06-09,35.9905,23.4905,28.09675,0.3,21.9718,24.58,"e7591e41-2f52-4e5e-ae0b-2a236a54d825"
2022-06-10,36.7405,21.9905,28.769669,0.0,20.833395,25.57,"46a6ede8-041f-4ce1-880d-2cff2c19cfd0"
2022-06-11,38.0905,22.4405,29.838419,0.0,17.015474,27.39,"c6890dba-1879-4a3d-8a09-c4f9bd1421c7"
2022-06-12,39.0405,22.9905,30.525919,0.0,22.104116,28.66,"d835ac1d-1f86-4a0e-99bc-53e0179f454b"
2022-06-13,37.0905,21.5905,29.0905,0.0,24.063513,26.94,"4135dcd3-d04e-426f-aad2-c1aa14ec7af7"
2022-06-14,35.890503,21.5905,28.350916,0.1,22.238562,26.32,"158b0506-6eb2-495b-85fb-207e5a147582"
2022-06-15,34.0405,22.1905,28.01133,0.5,23.979893,23.26,"324535b4-352f-4fdc-9f17-b451b023cebe"
2022-06-16,36.3405,21.2405,28.63217,0.0,27.212759,29.11,"3801d3c7-523b-4f08-8d6a-e0e8dc82a690"
2022-06-17,35.5405,21.290499,28.288422,0.0,22.127556,27.9,"c9e29ba6-e353-48e0-865c-b1e7b99ef857"
2022-06-18,34.5905,22.2405,27.130087,0.90000004,20.06334,26.95,"c2bc3d81-452e-46a8-a666-07c07293cf46"
2022-06-19,32.7905,22.0905,27.209251,0.7,22.565422,22.58,"16a6c808-bc23-4b63-93e7-761bdcd36cce"
2022-06-20,34.640503,21.6905,28.386337,0.0,23.828083,27.4,"5e5d2e1e-bd44-4c62-bb24-fc9e17895b0a"
2022-06-21,34.890503,22.1405,27.253004,1.8000001,24.033876,26.63,"c1b5d478-701e-4425-871b-b2e0c7c6d673"
2022-06-22,32.8405,20.5905,26.188417,0.2,24.149532,26.13,"f50a9843-f130-4316-a908-e41e54808c20"
2022-06-23,34.640503,20.5905,27.828003,0.0,20.65848,29.02,"575a6603-8d08-49d8-8b3e-400fb893edbe"
2022-06-24,36.640503,21.1905,28.975916,0.0,21.67487,29.37,"49456cc9-75da-47a7-a981-b606368c9adb"
2022-06-25,35.640503,21.3405,28.134247,0.0,25.671307,26.85,"ce3ed6e9-212c-467a-ad0d-6d9a01675592"
2022-06-26,34.2405,22.790499,27.944666,0.0,17.106628,25.11,"0852e95b-beac-4ef0-9c1d-70a2916c8a19"
2022-06-27,33.7405,22.8405,27.638418,2.3,16.167967,22.68,"3b60f1ef-a1a0-4bd8-80b8-211672105992"
2022-06-28,33.940502,22.0905,27.394667,0.5,15.124284,25.8,"8b7f5889-30a3-4472-8886-b8d19c72abee"
2022-06-29,29.7405,21.3905,24.838415,2.1000001,12.783802,24.27,"e128bb51-2cf3-478a-9125-5b40a6dd3b3c"
2022-06-30,31.540499,21.9905,26.559252,0.0,10.823973,25.74,"0cf98416-355d-4dfa-b8a6-dade6ef5233e"
2022-07-01,33.7405,23.790499,27.488419,0.0,12.979984,25.67,"0c5662b2-8825-4d35-8744-ca57c155eb6d"
2022-07-02,30.6905,22.7405,26.928001,1.7,8.557102,20.67,"5ca45586-b0d4-44df-8740-2ba9ad51babc"
2022-07-03,34.140503,22.4405,28.038416,0.0,17.727943,23.07,"d2f3431f-145e-479d-ab14-ffab36afc4ae"
2022-07-04,35.890503,20.9405,28.336334,0.0,19.469976,27.66,"39942b53-eaf7-4d47-8317-4e8c1c028665"
2022-07-05,36.8405,22.3905,29.078001,0.0,18.11841,27.4,"d9a0ea54-eb35-467d-9bde-941df4e2147c"
2022-07-06,36.440502,21.7405,29.167582,0.0,19.562946,27.86,"0a23d1b9-57f7-4fc8-a76c-6aea0537ad6f"
2022-07-07,36.9905,23.1405,29.992586,0.0,17.25373,28.31,"97f7e9cb-2d50-400f-b465-aa9c65959234"
2022-07-08,37.4905,23.4905,30.553001,0.0,19.48661,28.1,"970f4f66-0493-415e-89c6-d860003e5bd6"
2022-07-09,38.0405,24.5905,31.007166,0.0,17.114204,28.58,"527241d7-7496-4068-bb08-d07dcd4ce764"
2022-07-10,38.8405,24.040499,31.667585,0.0,17.114204,29.01,"b928ce12-0035-4c7a-9339-154d55ab46e6"
2022-07-11,39.190502,25.1905,32.211334,0.0,17.076298,28.41,"a1652cdb-f468-44e3-bb12-de1696cc2203"
2022-07-12,38.3405,25.5905,31.484253,0.0,15.844089,26.41,"2b71f9d9-4c01-474c-8de1-cf00d52edddc"
2022-07-13,37.640503,24.540499,30.819666,0.0,18.36353,26.21,"37bd5ecb-fcca-4006-9b41-c29444f166bb"
2022-07-14,36.390503,24.2405,29.19467,0.0,18.391735,26.31,"dce46da9-8ec2-4daf-9049-3f64c6fee890"
2022-07-15,35.4905,23.290499,28.882164,0.2,19.770523,27.11,"2247e956-1cea-4116-b7cc-84515dbd8ca5"
2022-07-16,35.390503,22.5905,28.732164,0.0,16.575644,26.03,"198584ce-4efb-4601-8c1e-fb34387ea365"
2022-07-17,36.7405,22.4405,29.269663,0.0,20.26899,28.08,"7064abf2-2f35-459e-846d-f2ae295cd07c"
2022-07-18,37.2905,22.290499,29.988419,0.0,18.709612,28.61,"aa9d6b0c-035b-41a9-b075-2c4f158167ee"
2022-07-19,37.140503,23.2405,30.54883,0.0,18.671474,25.1,"5bf7c689-21ab-40ce-8959-45bd5824fb23"
2022-07-20,38.2905,24.1905,31.255089,0.0,15.463246,24.94,"4b6aab1f-8038-40b6-932f-2516bb17828e"
2022-07-21,37.190502,25.3905,30.83008,0.0,19.134262,26.86,"37b1550e-31d6-48d0-b564-fd031f1c5915"
2022-07-22,37.0905,23.1405,29.736334,0.0,24.1388,27.98,"4a8c3408-d1cd-4890-841b-5bd1289d4a1d"
2022-07-23,36.690502,23.790499,29.892586,0.0,20.771093,25.59,"5ff5b5a8-3e6b-41f1-8f0c-03f23495d99e"
2022-07-24,37.640503,22.5905,29.717585,0.0,20.68356,27.44,"7dba9ae1-26b5-4961-9a58-ab94b5584b99"
2022-07-25,34.640503,22.3905,28.752998,0.0,18.278645,25.06,"c59473e2-b1d2-4866-aa33-cb8f5ab4fcc5"
2022-07-26,36.390503,23.1905,29.425917,0.1,19.652176,26.25,"0904bed3-816f-4b04-91cc-4555104624ec"
2022-07-27,35.0405,23.540499,28.653,1.1,21.407139,24.16,"082d4394-4913-42a9-b3da-01c637b2c6d2"
2022-07-28,34.440502,22.290499,28.53425,0.1,18.25026,24.31,"ae96384c-3e67-4419-90af-4ee637fe6e6d"
2022-07-29,35.640503,22.8905,29.034248,0.0,23.358423,25.31,"2b2e3b6c-28c8-451c-92e1-a192eccb63f9"
2022-07-30,36.2405,22.4405,28.83425,0.0,27.345785,27.04,"bf8c6619-bf95-411b-9d2e-1bf1288ac817"
2022-07-31,35.190502,22.4405,28.63217,0.0,22.218153,26.44,"914516a3-e08a-4b4d-b7f0-1aaab2b6c0ad"
2022-08-01,36.140503,23.2405,28.871752,0.0,15.7908325,26.4,"00914f12-64dd-45cf-bcf6-525a394b791e"
2022-08-02,36.4905,22.0905,29.138418,0.0,15.042659,24.02,"9263a77f-f346-458e-bd47-05d00e5f5a12"
2022-08-03,38.640503,22.9905,30.905083,0.0,16.375053,25.17,"6a31a5f8-1a5b-4146-bcf3-0fa232822300"
2022-08-04,38.140503,23.1905,30.727999,0.0,16.299694,27.51,"eef6bfec-55b7-4569-b7f2-b893ddcacbdc"
2022-08-05,37.7405,23.3905,30.328003,0.0,22.35481,27.61,"fb28be57-e3cd-4748-9bac-2b5b3fffc45f"
2022-08-06,36.5405,23.8905,29.486334,0.0,23.540806,25.71,"9a6cefe1-ac93-4d54-8d35-234986d86a5e"
2022-08-07,36.690502,23.290499,29.255083,0.3,23.224882,24.65,"c8944a0d-1f1b-4812-bae3-62906fdd0225"
2022-08-08,35.5905,23.3905,28.921747,0.0,23.565567,25.48,"1ad7ed31-7319-498a-ab99-88bd53f4b49d"
2022-08-09,35.690502,23.4905,29.442589,0.0,18.289274,26.47,"34999294-7cda-41f9-aae2-e5fc533fe381"
2022-08-10,36.8405,23.5905,30.098831,0.0,19.809813,26.3,"d8599fd7-b0d4-4f79-9e97-511df1e089a7"
2022-08-11,36.7905,24.0905,30.471748,0.0,18.94024,26.06,"bc361c1d-8af4-45b0-9d37-bcf9f1e40053"
2022-08-12,32.5905,23.5905,26.936335,19.900002,14.05845,19.72,"26201b8c-83b2-48a3-ae9c-d364effd8ef4"
2022-08-13,30.4405,22.3905,25.944666,1.6,10.464797,23.8,"6a6af04c-6906-4e21-af47-87d016cf3ee0"
2022-08-14,29.540499,23.4405,25.565498,8.2,12.031756,17.72,"3afd6e79-1ce7-4234-82bc-09502ad3b249"
2022-08-15,29.7405,22.1405,25.457169,2.0,12.864649,16.71,"95e90a3d-79d4-4c16-b1e1-1fba191fd743"
2022-08-16,32.2905,21.6905,26.267584,0.5,18.455048,23.19,"e9f4621d-6298-4119-b950-6af8e4f70b1e"
2022-08-17,32.7405,21.9905,26.455086,0.3,15.596767,20.92,"dd56b9aa-cad1-4621-9160-952ac7286d8b"
2022-08-18,33.3405,22.4905,27.800919,0.3,15.137133,25.47,"ca112443-82b9-493e-a89a-0c017e5b886a"
2022-08-19,33.890503,23.3905,28.119667,0.0,22.553934,25.48,"fc6e7296-c6b3-49ab-bb30-98dbac76fce4"
2022-08-20,34.7405,23.040499,28.213417,0.0,17.339897,25.15,"38e2b09d-c629-4acb-b074-cd8777b47192"
2022-08-21,35.7405,22.8405,29.182165,0.1,13.698934,24.94,"0e72e01c-316d-4615-ac0e-ca79f3f9648e"
2022-08-22,36.7905,24.5905,30.390505,0.8,17.651016,25.21,"dec854dd-359b-4892-a12d-58973d334d12"
2022-08-23,34.940502,24.4405,28.794668,3.3,12.9249525,21.15,"9c914408-7f7e-4f82-8357-f4688dd4bcc2"
2022-08-24,35.140503,24.6905,28.630081,1.1,15.137133,21.8,"f8d46e4f-dfa5-4fd2-9eac-e750a2ae1ba8"
2022-08-25,34.690502,24.7405,28.428001,8.499999,14.113652,21.83,"f0018a17-3f24-4812-99c2-ac762f76fceb"
