date,temperature_max,temperature_min,temperature_mean,rain_sum,wind_speed,shortwave_radiation
2021-01-16,19.2405,5.0905,12.025916,0.0,10.086427,17.47
2021-01-17,21.5905,7.7905,14.653001,0.0,11.770403,17.42
2021-01-18,23.790499,12.840501,17.544668,0.0,9.085988,17.61
2021-01-19,23.8905,12.6405,17.719666,1.5,9.178235,12.08
2021-01-20,16.5905,10.790501,14.357167,3.599999,7.69592,5.53
2021-01-21,20.1905,10.4905,14.348832,0.4,7.2359104,11.17
2021-01-22,25.4405,13.2405,17.734247,0.0,9.904906,15.27
2021-01-23,21.3905,14.2405,17.963417,0.3,9.826088,11.88
2021-01-24,24.1905,17.2405,19.607168,0.70000005,7.42159,10.4
2021-01-25,29.8905,16.1905,22.930082,0.0,15.496736,17.08
2021-01-26,25.290499,12.790501,18.900915,0.0,9.449572,17.43
2021-01-27,19.6905,11.8905,16.100918,0.0,11.966953,18.09
2021-01-28,17.6905,9.040501,13.528001,0.0,16.79314,17.78
2021-01-29,22.540499,8.2405,14.723834,0.0,12.303366,17.08
2021-01-30,30.2405,12.2405,20.453001,0.0,10.365251,17.23
2021-01-31,25.4405,16.5905,20.967583,0.0,13.363711,18.1
2021-02-01,19.4405,11.1405,15.48842,0.0,15.042659,18.52
2021-02-02,21.1905,8.3905,14.888417,0.0,12.864649,18.52
2021-02-03,26.5905,11.6405,18.898836,0.0,12.245293,19.08
2021-02-04,36.440502,15.590501,24.998835,0.0,21.479664,19.51
2021-02-05,27.2405,15.8905,21.752998,0.0,14.021525,19.09
2021-02-06,30.3905,10.6405,18.77175,0.0,19.855558,19.78
2021-02-07,24.4905,12.1405,18.100916,0.0,15.408671,17.99
2021-02-08,28.790499,11.6405,19.1905,0.0,15.856356,18.91
2021-02-09,27.8905,16.7405,22.321749,0.0,18.0036,19.43
2021-02-10,26.1905,16.540499,20.613419,0.1,9.983106,12.09
2021-02-11,19.5905,7.6405,15.653004,4.3999996,14.587776,6.24
2021-02-12,9.3905,6.5405,7.963417,1.9000003,8.766573,6.07
2021-02-13,6.8405,2.6405,4.6363335,2.5000002,11.609651,6.45
2021-02-14,7.8405,-0.3095,2.1363335,0.40000004,21.578989,10.45
2021-02-15,5.9905,-4.8595,-0.17199993,0.0,14.168641,19.38
2021-02-16,8.290501,-6.7095,0.61758345,0.0,14.24163,21.02
2021-02-17,18.7405,-0.2595,8.088416,0.0,12.758432,20.87
2021-02-18,10.7405,2.8905,6.092583,0.2,14.869351,10.13
2021-02-19,11.8905,-0.7595,4.803,0.0,12.538134,17.56
2021-02-20,17.3405,1.1405,8.828,0.0,14.84318,21.8
2021-02-21,25.290499,5.5405,14.613418,0.0,9.0,19.44
2021-02-22,21.9905,13.040501,17.657166,0.0,14.618837,10.32
2021-02-23,25.290499,12.1905,18.18425,0.0,14.168641,18.98
2021-02-24,32.190502,13.8905,22.89675,0.0,13.979871,20.84
2021-02-25,29.1405,17.9905,23.227999,0.0,14.372974,18.48
2021-02-26,27.040499,16.3905,21.146748,0.0,15.137133,16.77
2021-02-27,28.790499,15.590501,21.142584,0.0,13.661038,15.54
2021-02-28,32.2905,18.0905,24.098833,0.0,16.23596,18.59
2021-03-01,27.3405,13.9405,20.105083,0.8000001,25.671307,13.67
2021-03-02,19.5905,10.9905,14.523834,0.0,11.252519,21.07
2021-03-03,23.0905,7.8405,15.569665,0.0,13.1041975,21.84
2021-03-04,28.040499,11.040501,19.05925,0.0,16.92383,22.53
2021-03-05,28.0905,16.1405,22.019667,0.0,18.1041,22.5
2021-03-06,22.040499,13.3905,17.6905,0.0,17.727943,23.11
2021-03-07,16.8905,11.4905,14.000919,2.6999998,15.256526,7.04
2021-03-08,20.6905,12.9405,15.957168,1.8000002,16.87398,10.13
2021-03-09,25.6905,15.1405,18.780083,0.9000001,16.485485,14.9
2021-03-10,28.7405,14.090501,20.105083,0.1,14.934577,21.08
2021-03-11,28.6405,12.4905,20.500916,0.0,12.261158,21.54
2021-03-12,29.3405,15.8905,22.032166,0.3,14.264361,17.79
2021-03-13,31.040499,17.790499,23.32592,0.1,14.618837,19.16
2021-03-14,27.040499,16.6405,21.048832,0.0,12.55879,20.29
2021-03-15,30.4405,12.4905,21.0655,0.0,15.277749,23.99
2021-03-16,33.2405,16.8905,24.419664,0.0,13.513193,24.04
2021-03-17,31.3405,20.4405,25.825918,0.0,23.400002,25.7
2021-03-18,24.6405,14.340501,19.438416,0.0,15.778518,25.28
2021-03-19,22.9905,14.790501,18.486338,0.0,15.986595,24.65
2021-03-20,23.9905,10.290501,17.717585,0.0,17.58481,23.81
2021-03-21,26.8905,10.790501,18.29675,0.0,18.193361,23.33
2021-03-22,31.2405,12.290501,20.975916,0.0,16.80857,22.14
2021-03-23,29.9405,16.6905,23.875916,0.0,12.496718,24.38
2021-03-24,34.5905,17.4905,25.665499,0.0,15.273505,25.55
2021-03-25,29.0905,17.8905,23.202997,0.0,15.315873,25.93
2021-03-26,32.390503,14.3905,23.50717,0.0,15.463246,25.82
2021-03-27,37.140503,17.9405,27.898836,0.0,11.966953,25.46
2021-03-28,25.1905,14.1405,18.753,8.0,16.595179,6.12
2021-03-29,23.790499,12.590501,17.469667,0.0,15.7908325,24.31
2021-03-30,31.6405,11.840501,21.328001,0.0,15.111424,24.66
2021-03-31,31.6405,18.2405,23.62175,5.2999997,21.915693,19.59
2021-04-01,17.6905,11.1905,14.182167,7.299999,14.458382,8.28
2021-04-02,19.9905,8.4905,14.088417,0.0,20.140705,15.84
2021-04-03,19.7405,12.4405,16.184252,1.8000002,16.42247,11.28
2021-04-04,23.4405,15.3905,18.352999,1.8000002,18.671474,11.03
2021-04-05,26.4405,16.1905,20.30925,0.4,14.145756,18.35
2021-04-06,30.5905,14.2405,22.036333,0.0,12.43434,25.6
2021-04-07,35.4905,17.4405,27.411337,0.0,18.709612,26.53
2021-04-08,34.640503,21.540499,27.703003,0.0,12.88981,25.73
2021-04-09,39.9905,18.3405,30.34675,0.0,23.710857,27.1
2021-04-10,33.2905,23.0905,28.253004,0.0,18.0036,26.86
2021-04-11,31.6405,19.1405,24.511335,0.5,14.759999,20.19
2021-04-12,34.0405,18.6905,25.694666,0.0,15.725037,23.68
2021-04-13,28.8405,20.5905,24.536333,2.6,13.039754,14.18
2021-04-14,32.4905,21.6405,26.173834,0.3,10.446206,15.15
2021-04-15,33.2905,21.6905,26.342583,0.4,17.462784,18.77
2021-04-16,37.2405,22.3405,28.155085,1.9,21.03152,25.95
2021-04-17,22.540499,14.540501,16.857166,26.700003,12.224107,8.56
2021-04-18,17.3405,12.2405,14.70925,2.1999998,11.304229,12.55
2021-04-19,20.1905,10.6905,15.505084,0.0,11.983188,22.88
2021-04-20,25.2405,11.2405,18.625916,0.0,13.779114,27.23
2021-04-21,24.1405,15.9405,18.994667,1.9000001,23.110207,15.27
2021-04-22,25.8905,14.1405,18.984251,1.1,15.034041,13.56
2021-04-23,32.9905,16.4405,24.161333,0.0,12.313893,25.13
2021-04-24,31.8405,20.290499,25.911333,0.0,13.979872,27.17
2021-04-25,33.390503,18.3405,25.238419,0.0,20.447239,27.86
2021-04-26,34.7405,16.6405,25.617584,0.0,17.902534,23.37
2021-04-27,34.4905,20.290499,27.200914,0.0,14.565548,19.97
2021-04-28,37.4905,21.1405,29.400917,0.0,13.53236,26.59
2021-04-29,29.1405,22.1405,25.523834,0.0,14.20062,24.11
2021-04-30,23.7405,18.7405,21.017584,7.7,11.252519,11.44
2021-05-01,27.1405,17.4905,21.405083,2.9999998,14.264361,22.52
2021-05-02,34.5905,16.1405,25.096748,0.0,12.4811535,27.53
2021-05-03,37.0405,18.1405,28.959251,0.0,20.570463,28.14
2021-05-04,30.3905,22.790499,26.861336,0.1,20.774214,20.13
2021-05-05,29.0905,20.7405,24.023832,4.4,13.18308,16.16
2021-05-06,29.4905,19.5905,23.790499,1.5000001,16.489416,18.79
2021-05-07,30.3405,19.6405,24.215502,0.3,18.899143,21.71
2021-05-08,33.3405,17.6405,25.284254,0.0,13.276144,23.02
2021-05-09,38.890503,20.7405,30.367586,0.0,14.494192,26.73
2021-05-10,35.890503,22.7405,29.061333,0.0,15.941944,21.84
2021-05-11,33.4905,23.040499,28.098837,1.0,9.686609,18.55
2021-05-12,25.9905,18.6905,21.711334,21.0,14.494192,10.28
2021-05-13,23.4405,18.2405,20.263418,3.9,15.379206,12.06
2021-05-14,23.8405,18.1405,20.671751,2.0,14.986553,9.73
2021-05-15,29.540499,18.9905,22.752998,6.9,16.981165,17.22
2021-05-16,30.1905,19.8905,24.359247,1.5000001,14.264361,19.15
2021-05-17,34.940502,20.5905,26.732164,0.1,14.264361,25.65
2021-05-18,34.0405,19.8405,26.292582,0.2,14.291592,23.95
2021-05-19,27.9905,18.3905,22.659254,14.200002,16.563911,20.38
2021-05-20,29.4405,17.1905,23.075914,0.0,17.811815,28.24
2021-05-21,31.6905,19.0905,24.628004,0.4,15.124284,24.86
2021-05-22,31.8405,20.040499,25.111336,0.6,17.76081,22.39
2021-05-23,29.290499,20.6405,24.355085,3.0,15.7908325,18.61
2021-05-24,31.4405,20.4905,25.525917,0.0,20.447239,21.88
2021-05-25,32.2405,20.8905,26.117584,0.90000004,16.700275,20.64
2021-05-26,34.7905,21.7405,27.225914,0.0,18.556595,23.21
2021-05-27,35.4905,21.1905,27.130081,0.1,14.512064,23.47
2021-05-28,34.9905,21.6405,27.957167,0.1,16.039202,24.22
2021-05-29,32.1405,22.9405,26.505083,2.2,14.081478,16.89
2021-05-30,32.640503,21.3905,26.032167,0.6,23.400002,20.12
2021-05-31,31.4905,21.7405,25.894667,0.6,18.057508,14.16
2021-06-01,25.3905,20.8905,23.344666,16.800001,13.493999,12.72
2021-06-02,27.9405,19.9405,23.730085,1.4000001,9.422101,19.57
2021-06-03,27.6405,21.1905,23.852995,16.1,11.885453,15.45
2021-06-04,25.6905,19.4405,22.334246,8.900001,14.345898,20.89
2021-06-05,29.7405,19.1405,24.117584,0.0,8.534353,26.4
2021-06-06,34.7405,20.040499,27.194666,0.0,12.015589,26.95
2021-06-07,36.8405,20.6405,28.586336,0.0,14.618837,27.98
2021-06-08,35.5405,22.9405,28.348833,0.6,16.87398,26.07
2021-06-09,35.8405,22.3905,28.305084,0.3,16.520823,26.04
2021-06-10,36.2905,21.8905,28.555082,0.0,20.291357,27.93
2021-06-11,35.8405,22.0905,28.496756,0.0,18.837322,27.66
2021-06-12,34.140503,21.5905,28.250916,0.0,18.556595,24.57
2021-06-13,33.8405,22.2405,28.186338,0.0,17.654688,26.66
2021-06-14,35.640503,21.5905,28.953001,0.0,16.58346,28.34
2021-06-15,33.3405,22.2405,28.592588,0.0,14.830076,24.61
2021-06-16,32.2405,23.540499,27.196753,2.3999999,20.288164,23.44
2021-06-17,30.3405,21.2405,25.202997,1.4,15.379206,24.12
2021-06-18,32.8405,22.1905,27.155085,0.0,16.394829,28.04
2021-06-19,33.0405,21.040499,26.755083,0.0,17.654688,21.28
2021-06-20,34.2405,21.9405,28.317587,0.5,12.496718,19.88
2021-06-21,39.7905,24.5905,31.203003,0.0,21.602999,26.88
2021-06-22,30.4905,22.9405,26.532166,21.2,11.304229,15.39
2021-06-23,31.1905,22.4405,26.088415,1.9,16.267857,19.54
2021-06-24,33.390503,21.8905,26.917585,0.3,14.386494,21.02
2021-06-25,34.440502,22.290499,27.782166,0.1,19.576189,24.62
2021-06-26,35.440502,21.4905,27.761335,0.0,18.472595,27.11
2021-06-27,32.640503,22.4905,26.627998,0.70000005,16.923828,23.41
2021-06-28,28.040499,21.5905,24.275919,2.6999998,14.561099,18.33
2021-06-29,26.540499,20.9905,23.390501,4.4,18.584509,18.99
2021-06-30,25.8405,20.8405,23.205086,3.9000003,15.273505,14.6
2021-07-01,28.9905,21.3905,24.753004,2.4999998,17.31746,20.83
2021-07-02,30.7405,22.2405,26.0655,0.5,16.78156,24.45
2021-07-03,31.2405,21.9405,26.555084,0.5,15.328561,24.58
2021-07-04,33.5905,23.3405,28.165503,0.1,13.661038,26.46
2021-07-05,31.040499,23.5905,27.571749,2.4,12.979984,19.77
2021-07-06,25.3905,22.3905,24.048834,9.7,5.634891,6.98
2021-07-07,28.290499,21.9905,24.900917,5.7000003,11.792404,20.69
2021-07-08,28.290499,22.8905,25.265503,3.6000001,12.10157,21.26
2021-07-09,26.9905,22.290499,24.550917,2.5999997,11.631956,15.92
2021-07-10,28.3905,22.7405,24.659248,14.999999,6.87779,11.88
2021-07-11,28.4905,22.290499,24.944666,2.2,11.792404,16.61
2021-07-12,30.8905,21.4905,25.363417,0.1,19.652176,25.03
2021-07-13,28.6405,20.4905,23.934252,1.1,19.523155,22.44
2021-07-14,28.8905,20.8905,24.453003,0.5,14.81259,17.16
2021-07-15,31.040499,20.1405,25.248833,0.0,17.555307,27.02
2021-07-16,31.540499,20.1405,25.763414,0.0,9.885262,24.06
2021-07-17,32.2905,22.290499,26.948832,0.2,14.205182,21.6
2021-07-18,33.2905,21.6905,27.290499,0.0,18.057508,26.34
2021-07-19,34.390503,22.290499,28.350916,0.1,15.192682,26.76
2021-07-20,33.890503,22.7405,27.578001,3.9,13.608762,22.85
2021-07-21,25.6905,22.2405,23.946753,21.199999,9.255571,10.24
2021-07-22,28.8405,20.9905,24.857168,0.4,10.495713,18.7
2021-07-23,32.0905,20.9405,26.203005,0.0,14.512064,27.9
2021-07-24,33.140503,20.540499,26.582167,0.0,12.72283,28.87
2021-07-25,33.3405,19.4405,26.419668,0.0,15.646544,28.98
2021-07-26,34.2905,20.9405,27.386337,0.0,16.645864,27.8
2021-07-27,35.0405,21.7405,27.736334,0.0,19.296133,27.87
2021-07-28,32.2905,22.7405,26.517584,1.7,14.512064,23.08
2021-07-29,30.290499,20.8405,25.286333,4.9,16.563911,21.87
2021-07-30,32.0405,21.3905,26.532167,0.1,14.799459,23.28
2021-07-31,34.690502,21.8905,27.728003,0.1,14.021525,25.75
2021-08-01,35.440502,21.5905,28.598837,0.0,13.246826,26.73
2021-08-02,35.690502,22.3905,28.984245,0.1,12.371645,26.5
2021-08-03,31.1905,24.5905,26.602999,13.299999,10.805998,18.58
2021-08-04,30.790499,22.8905,26.811333,2.0,11.592895,22.59
2021-08-05,32.390503,22.7405,26.72592,5.8,14.003029,23.0
2021-08-06,30.3905,22.4905,25.986334,0.3,14.04,17.93
2021-08-07,34.5405,21.5905,27.89675,0.0,15.379206,26.33
2021-08-08,36.0405,21.790499,28.732164,0.0,16.418526,27.72
2021-08-09,36.890503,21.790499,28.894663,0.0,20.883102,26.54
2021-08-10,36.5905,21.5905,28.584251,0.0,21.599998,27.13
2021-08-11,36.0905,20.9405,28.432165,0.0,19.137648,27.69
2021-08-12,35.8405,22.3405,28.925919,0.0,19.64228,27.13
2021-08-13,35.2905,22.6905,28.980082,0.0,17.208603,25.45
2021-08-14,34.2405,23.5905,28.634253,0.4,13.75558,22.44
2021-08-15,34.190502,23.1405,28.044668,0.3,14.77755,23.28
2021-08-16,35.2405,23.1905,28.930084,0.0,16.981165,25.44
2021-08-17,36.0405,24.0905,29.390503,0.0,15.192682,24.12
2021-08-18,37.0905,24.4405,30.338415,0.0,15.815435,25.01
2021-08-19,36.940502,23.6905,29.76967,0.0,21.746504,25.46
2021-08-20,36.3405,22.6905,28.550919,0.6,23.990698,26.52
2021-08-21,32.7405,22.6905,26.861338,0.5,24.40046,23.61
2021-08-22,33.940502,21.3905,27.375921,0.0,24.967499,26.01
2021-08-23,35.190502,21.790499,28.12175,0.0,19.995398,26.37
2021-08-24,36.0405,22.1905,28.857168,0.0,19.855558,26.95
2021-08-25,34.640503,22.9405,28.471756,0.1,19.255793,24.04
2021-08-26,33.7905,23.4405,27.996752,1.1,18.25026,22.92
2021-08-27,33.0905,22.7405,27.852999,0.4,17.193533,23.85
2021-08-28,35.7905,23.3405,29.023832,0.0,18.532135,25.74
2021-08-29,33.640503,22.4905,27.70717,0.0,15.175612,17.24
2021-08-30,36.5405,23.290499,29.694666,0.1,20.46941,22.64
2021-08-31,37.140503,24.290499,30.057165,0.0,15.509274,24.16
2021-09-01,37.2905,24.8905,30.563416,0.0,17.873556,24.66
2021-09-02,36.3405,24.2405,29.907167,0.0,17.709658,23.3
2021-09-03,34.640503,23.8905,28.865496,0.0,17.31746,21.56
2021-09-04,35.0405,22.8405,28.684252,0.0,18.844202,23.88
2021-09-05,35.5905,21.8405,28.523832,0.0,19.353138,23.61
2021-09-06,35.5905,23.2405,29.265501,0.0,15.315873,24.8
2021-09-07,35.0405,23.4405,29.428001,0.0,16.65754,22.14
2021-09-08,33.8405,23.9905,28.81967,0.0,13.684735,19.81
2021-09-09,34.640503,23.3905,28.740501,0.0,15.5843,24.84
2021-09-10,34.9905,22.540499,28.686333,0.0,16.56,23.0
2021-09-11,31.0905,22.9405,27.003004,1.4,16.516901,21.82
2021-09-12,31.6905,22.290499,25.82592,6.2999997,17.64,20.71
2021-09-13,31.540499,21.8405,26.169664,0.2,11.113451,20.76
2021-09-14,32.4905,22.4405,27.232168,0.0,13.5515,22.94
2021-09-15,32.7405,22.5905,27.673836,0.8,14.764389,20.04
2021-09-16,29.3405,22.3905,25.636337,3.2,14.168641,16.44
2021-09-17,31.6905,22.8405,27.05925,0.3,13.849477,21.54
2021-09-18,34.0405,22.4905,28.219667,0.0,15.629971,22.08
2021-09-19,35.0405,22.540499,29.138414,0.0,15.94601,23.89
2021-09-20,36.640503,22.9405,29.95092,0.0,13.779114,23.8
2021-09-21,34.7405,23.290499,29.0655,7.5,15.277749,20.94
2021-09-22,24.6405,19.8905,22.107164,29.700003,17.533146,13.13
2021-09-23,26.1905,19.1405,22.278002,0.0,14.494192,23.65
2021-09-24,27.4405,16.790499,21.913416,0.0,19.164719,20.58
2021-09-25,26.3405,18.7405,22.388414,0.3,15.941944,14.47
2021-09-26,28.040499,20.1905,23.723837,0.2,15.379206,13.83
2021-09-27,29.7405,19.2405,24.032166,0.3,11.620809,20.44
2021-09-28,31.040499,21.6905,26.134249,1.0,10.182337,18.14
2021-09-29,31.6405,21.6905,25.682165,14.9,15.077082,20.88
2021-09-30,31.4905,20.6405,25.367584,1.8000001,15.315873,19.07
2021-10-01,27.5905,20.8905,23.803,5.6,12.605142,13.99
2021-10-02,27.3405,21.040499,23.573832,3.2999997,11.304229,14.22
2021-10-03,27.1405,20.4405,23.873835,2.7,11.440979,16.43
2021-10-04,28.3905,20.8905,24.3405,1.2,11.367109,18.63
2021-10-05,28.0905,19.9405,23.738419,0.6,12.10157,21.24
2021-10-06,29.4905,18.1905,24.017584,0.0,16.071491,22.9
2021-10-07,29.8405,18.4905,23.638414,0.0,16.1198,22.51
2021-10-08,30.1405,18.7405,23.7155,0.0,14.830076,22.9
2021-10-09,31.8405,18.6405,24.380083,0.0,13.905509,22.08
2021-10-10,35.940502,18.9405,27.038416,0.0,14.512064,22.06
2021-10-11,30.6905,21.9905,26.671753,0.0,14.277983,17.17
2021-10-12,33.440502,21.3905,26.952997,0.0,11.503113,18.78
2021-10-13,32.0905,22.4905,26.273834,0.1,10.661107,15.29
2021-10-14,31.2405,22.6405,27.005087,0.0,9.107359,19.83
2021-10-15,29.9905,21.7405,25.569666,8.6,11.384198,17.96
2021-10-16,21.5905,16.0905,18.234251,19.600002,13.75558,9.04
2021-10-17,20.5905,14.6905,17.130087,0.0,11.113451,18.87
2021-10-18,23.290499,12.6905,17.838419,0.0,14.84318,20.49
2021-10-19,25.1905,14.540501,19.961332,0.0,12.904882,17.62
2021-10-20,26.0905,17.8405,21.752998,0.0,8.12197,17.26
2021-10-21,27.6905,19.5905,23.092583,0.1,15.03835,16.16
2021-10-22,26.1405,19.6905,22.263418,8.200001,13.237038,13.49
2021-10-23,25.6405,18.0905,21.594667,0.0,8.089993,15.6
2021-10-24,31.540499,19.7405,24.69467,0.0,10.829958,19.88
2021-10-25,29.9405,21.540499,25.425917,0.0,15.629971,18.85
2021-10-26,30.9905,22.290499,25.963415,0.1,11.923557,16.93
2021-10-27,33.690502,19.4405,26.23008,0.0,21.829777,20.31
2021-10-28,28.5905,15.6905,21.953001,0.0,15.072783,20.54
2021-10-29,26.1405,15.1405,21.298832,0.0,9.793058,20.23
2021-10-30,27.8905,15.4905,21.850916,0.0,12.303366,20.08
2021-10-31,28.1405,18.8905,22.825918,0.0,16.09969,19.43
2021-11-01,28.540499,16.1905,21.725916,0.0,17.709658,16.31
2021-11-02,27.8905,16.6905,21.282166,0.0,17.068707,16.15
2021-11-03,25.5905,14.8905,20.230082,0.7,11.923557,12.77
2021-11-04,17.8405,13.8905,15.932168,8.900001,12.496718,8.73
2021-11-05,18.790499,12.340501,14.490501,0.1,9.686609,9.8
2021-11-06,20.6405,11.4405,14.967586,0.0,12.413476,16.04
2021-11-07,22.8405,11.040501,16.353,0.0,14.973576,17.24
2021-11-08,24.8405,13.3905,18.3405,0.2,15.745627,12.98
2021-11-09,24.8405,16.1905,19.630083,0.2,7.928178,11.34
2021-11-10,27.3405,16.3405,21.086334,0.0,10.390226,16.52
2021-11-11,28.290499,19.3905,23.0655,1.2,15.256526,17.59
2021-11-12,25.4905,18.6405,21.38217,1.9000001,11.113451,12.87
2021-11-13,18.9405,15.7405,17.323833,13.4000025,15.4800005,6.55
2021-11-14,24.8405,14.9405,18.9155,0.0,8.373386,15.81
2021-11-15,25.9405,17.4405,20.72175,0.0,10.823973,18.02
2021-11-16,26.4905,17.540499,21.036333,0.0,11.928989,18.03
2021-11-17,27.6405,15.1405,20.532167,0.0,10.137692,17.4
2021-11-18,20.6405,12.1405,16.719666,1.9000001,16.343367,7.53
2021-11-19,18.540499,11.090501,13.588417,0.6,12.864649,11.38
2021-11-20,23.8905,9.7405,16.023834,0.0,12.245293,16.73
2021-11-21,27.040499,15.9905,20.396751,0.3,9.19939,15.0
2021-11-22,21.5905,15.540501,18.817585,2.7,10.086427,12.52
2021-11-23,21.1905,11.9905,16.134253,0.0,14.578888,16.57
2021-11-24,25.4405,12.540501,18.319666,0.0,10.8955765,14.42
2021-11-25,23.8905,14.540501,18.321753,24.1,20.240196,11.25
2021-11-26,15.6405,9.9905,13.082168,2.0,8.404285,11.54
2021-11-27,13.540501,5.2405,9.244667,0.5,10.24578,6.67
2021-11-28,22.4905,12.2405,17.227999,0.0,7.754637,13.57
2021-11-29,20.5905,13.2405,16.400915,0.0,12.758432,15.93
2021-11-30,21.290499,12.2405,16.386332,0.0,10.137692,15.45
2021-12-01,24.0905,13.4405,18.694666,0.0,4.802999,14.28
2021-12-02,25.5905,15.1905,20.475918,0.0,11.043261,14.76
2021-12-03,27.290499,17.1905,21.867584,0.0,9.346143,15.49
2021-12-04,28.540499,18.6405,22.436333,0.0,12.074766,15.17
2021-12-05,23.6905,17.040499,19.64675,0.1,6.6185193,10.22
2021-12-06,30.040499,14.8905,22.019669,0.0,25.460936,14.72
2021-12-07,21.790499,8.7405,15.221752,0.0,7.7043357,15.24
2021-12-08,26.3405,15.6905,20.205082,0.0,12.10157,15.58
2021-12-09,31.6905,16.6405,23.265501,0.0,8.766573,15.6
2021-12-10,32.3405,14.4405,23.430082,0.0,10.30883,15.79
2021-12-11,23.3405,12.4405,19.211334,0.0,17.698677,15.67
2021-12-12,15.1905,6.9905,11.003001,0.0,9.290511,15.7
2021-12-13,20.7405,6.4905,13.450916,0.0,7.628263,15.49
2021-12-14,24.6405,14.840501,19.084253,0.0,10.829958,14.99
2021-12-15,25.5905,16.0405,19.996748,0.0,8.707238,14.09
2021-12-16,26.790499,16.1905,21.142582,0.0,10.24578,14.7
2021-12-17,23.9405,15.590501,19.744665,0.0,6.193674,11.05
2021-12-18,27.9405,16.8405,21.575914,12.9,14.799459,9.78
2021-12-19,15.040501,8.4905,10.317583,15.000001,14.830076,5.13
2021-12-20,17.5905,6.4905,11.232166,0.0,7.8954163,15.54
2021-12-21,21.540499,9.790501,15.471749,0.0,5.991594,16.01
2021-12-22,24.2405,12.090501,17.82175,0.0,7.386582,15.91
2021-12-23,23.7405,16.6405,19.442585,0.0,7.928178,15.6
2021-12-24,25.790499,15.540501,20.205084,0.0,8.669949,15.38
2021-12-25,31.290499,19.8405,24.019667,0.0,10.483357,15.78
2021-12-26,26.9405,20.1405,22.419668,0.0,7.8625183,15.71
2021-12-27,27.290499,16.5905,21.15508,0.0,9.47012,15.15
2021-12-28,31.8405,14.340501,23.094666,0.0,14.458382,15.69
2021-12-29,29.7405,13.340501,21.573835,0.0,12.43434,13.5
2021-12-30,28.9405,15.2405,22.400917,0.0,7.928178,14.92
2021-12-31,29.790499,16.0405,23.140497,0.0,10.1887,15.75
2022-01-01,32.390503,16.4905,24.086332,0.0,12.015589,15.37
2022-01-02,18.8405,6.3405,13.244667,0.0,21.99538,16.44
2022-01-03,13.2405,2.7905,8.050917,0.0,13.049689,16.26
2022-01-04,19.7405,3.0405,11.336334,0.0,8.427383,16.18
2022-01-05,26.9905,12.1405,19.542585,0.0,10.883676,16.58
2022-01-06,27.540499,13.840501,20.700914,0.0,12.313893,16.73
2022-01-07,19.8405,7.7905,11.9696665,0.3,9.531505,7.31
2022-01-08,23.8405,7.4405,15.238419,0.3,11.013882,14.34
2022-01-09,26.040499,17.4905,19.919664,0.0,19.914217,16.14
2022-01-10,15.540501,9.1405,11.967584,0.0,11.592894,8.45
2022-01-11,14.3905,6.0905,9.286334,0.0,10.948973,14.85
2022-01-12,17.9905,4.5405,10.6571665,0.0,8.669949,12.7
2022-01-13,23.3405,10.090501,16.486334,0.0,7.6367526,16.97
2022-01-14,25.3905,14.540501,18.873835,0.0,8.4963045,16.87
2022-01-15,20.3905,9.790501,14.759251,0.0,21.659916,14.78
2022-01-16,17.6905,3.8905,11.096749,0.0,9.360001,17.7
2022-01-17,21.5905,10.4405,15.117583,0.0,13.1041975,17.65
2022-01-18,25.8405,10.4905,16.996752,0.0,11.177405,17.18
2022-01-19,29.8405,12.9905,21.663416,0.0,18.971008,17.26
2022-01-20,17.2405,4.9405,11.353,0.1,21.862406,11.48
2022-01-21,8.340501,2.8905,4.8654995,5.2,14.113652,8.18
2022-01-22,10.3905,2.4905,5.8592505,0.0,14.081478,11.19
2022-01-23,7.9405,3.0405,5.2863336,2.2,8.78872,5.09
2022-01-24,13.1905,4.4405,9.0321665,5.8999996,8.64,3.69
2022-01-25,21.3405,9.340501,15.232167,0.4,10.931203,17.57
2022-01-26,13.590501,9.6905,11.380084,4.4999995,12.229406,4.78
2022-01-27,14.340501,10.9405,12.559249,4.1000004,7.729527,4.91
2022-01-28,12.1405,7.7905,10.161333,9.800001,16.394829,2.55
2022-01-29,13.9905,7.0905,9.688415,0.0,11.792404,15.62
2022-01-30,17.3905,6.0405,11.198833,0.0,9.449572,18.12
2022-01-31,23.7405,9.290501,15.055084,0.0,11.91812,16.57
2022-02-01,23.8905,11.1405,17.361334,0.0,9.585739,18.72
2022-02-02,24.4905,12.3905,17.09675,0.0,8.913181,15.28
2022-02-03,15.290501,4.4405,8.605084,2.1000001,13.608762,5.77
2022-02-04,7.5905,1.4905,4.0884166,0.0,18.25026,11.52
2022-02-05,9.840501,0.7405,4.957166,0.0,15.84409,19.12
2022-02-06,13.340501,0.6405,7.0300827,0.5,9.449572,17.04
2022-02-07,12.9905,7.5905,10.5946665,0.0,8.161764,6.35
2022-02-08,16.3905,7.4905,11.582168,0.0,9.693296,19.9
2022-02-09,19.2405,8.1405,12.857166,0.0,10.630672,19.99
2022-02-10,17.540499,7.0905,12.488416,0.0,7.289445,14.2
2022-02-11,22.040499,9.9905,15.294666,0.0,11.119281,19.48
2022-02-12,20.8405,10.540501,15.642585,0.2,22.881956,18.22
2022-02-13,14.4905,5.9405,9.934251,0.0,10.144082,18.77
2022-02-14,18.9905,4.8405,11.238415,0.0,15.7908325,20.7
